strategy,sell_time,symbol,tax,sell_value,pnl,brokerage,traded_qty,buy_value,buy_time,net_pnl,date
INTRADAY_GAP_UP,10:15:19,MPHASIS,2.3,6319.65,-32.55,0.0,3,6352.2,10:22:20,-34.85,2022-12-01T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,HINDALCO,2.52,6936.75,-38.25,0.0,15,6975.0,12:36:19,-40.77,2022-12-01T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,HDFCBANK,2.36,6513.4,36.6,0.0,4,6476.8,15:10:40,34.24,2022-12-01T00:00:00.000000Z
MEAN_REVERSION,09:28:40,LTTS,1.53,4198.6,-94.4,0.0,1,4293.0,15:10:39,-95.93,2022-12-02T00:00:00.000000Z
MEAN_REVERSION,09:31:43,BSOFT,2.26,6201.6,-105.45,0.0,19,6307.05,15:10:39,-107.71,2022-12-02T00:00:00.000000Z
MEAN_REVERSION,09:50:20,DALBHARAT,2.1,5765.7,-43.95,0.0,3,5809.65,15:10:39,-46.05,2022-12-02T00:00:00.000000Z
MEAN_REVERSION,09:41:05,PERSISTENT,1.59,4383.4,32.6,0.0,1,4350.8,15:10:39,31.01,2022-12-02T00:00:00.000000Z
MEAN_REVERSION,09:21:54,OBEROIRLTY,2.11,5829.6,104.55,0.0,6,5725.05,15:10:39,102.44,2022-12-02T00:00:00.000000Z
MEAN_REVERSION,09:20:32,MPHASIS,2.35,6453.6,-26.4,0.0,3,6480.0,15:10:40,-28.75,2022-12-02T00:00:00.000000Z
MEAN_REVERSION,09:16:21,JINDALSTEL,2.27,6244.7,38.5,0.0,11,6206.2,15:10:40,36.23,2022-12-02T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,PAYTM,2.47,6774.95,-42.25,0.0,13,6817.2,11:24:50,-44.72,2022-12-02T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,TATASTEEL,2.53,6944.85,-54.9,0.0,61,6999.75,12:20:40,-57.43,2022-12-05T00:00:00.000000Z
MEAN_REVERSION,09:17:15,ABCAPITAL,2.35,6417.6,-193.2,0.0,42,6610.8,11:32:30,-195.55,2022-12-05T00:00:00.000000Z
MEAN_REVERSION,13:07:28,ASTRAL,2.22,6114.3,-18.15,0.0,3,6132.45,15:10:39,-20.37,2022-12-05T00:00:00.000000Z
MEAN_REVERSION,09:18:07,ABCAPITAL,2.32,6400.0,78.0,0.0,40,6322.0,15:10:39,75.68,2022-12-06T00:00:00.000000Z
MEAN_REVERSION,09:38:44,FEDERALBNK,2.31,6389.4,177.1,0.0,46,6212.3,15:10:39,174.79,2022-12-06T00:00:00.000000Z
MEAN_REVERSION,09:18:44,PEL,2.32,6398.0,75.6,0.0,7,6322.4,15:10:39,73.28,2022-12-06T00:00:00.000000Z
MEAN_REVERSION,15:06:26,HDFCAMC,1.67,4591.4,-1.1,0.0,2,4592.5,15:10:39,-2.77,2022-12-08T00:00:00.000000Z
MEAN_REVERSION,09:17:43,HINDPETRO,2.31,6355.8,0.0,0.0,27,6355.8,15:10:40,-2.31,2022-12-08T00:00:00.000000Z
MEAN_REVERSION,13:33:50,AUBANK,2.22,6111.0,53.55,0.0,9,6057.45,15:10:40,51.33,2022-12-08T00:00:00.000000Z
MEAN_REVERSION,13:41:32,SIEMENS,2.13,5872.4,-1.3,0.0,2,5873.7,15:10:39,-3.43,2022-12-08T00:00:00.000000Z
MEAN_REVERSION,09:16:28,COROMANDEL,2.12,5841.6,90.9,0.0,6,5750.7,15:00:18,88.78,2022-12-09T00:00:00.000000Z
MEAN_REVERSION,09:15:47,NMDC,2.31,6400.5,158.1,0.0,51,6242.4,15:00:23,155.79,2022-12-09T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,PAYTM,2.51,6888.7,-46.8,0.0,13,6935.5,11:49:17,-49.31,2022-12-09T00:00:00.000000Z
MEAN_REVERSION,09:16:06,PNB,2.33,6493.5,388.5,0.0,111,6105.0,14:41:08,386.17,2022-12-09T00:00:00.000000Z
MEAN_REVERSION,09:23:35,CANBK,2.25,6226.3,238.45,0.0,19,5987.85,15:00:01,236.2,2022-12-09T00:00:00.000000Z
MEAN_REVERSION,09:18:33,BANKBARODA,2.35,6436.2,-193.8,0.0,34,6630.0,10:04:12,-196.15,2022-12-09T00:00:00.000000Z
MEAN_REVERSION,09:17:35,BHARATFORG,2.22,6150.9,166.6,0.0,7,5984.3,15:00:06,164.38,2022-12-09T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,AMBUJACEM,2.35,6502.1,128.15,0.0,11,6373.95,14:59:55,125.8,2022-12-09T00:00:00.000000Z
MEAN_REVERSION,09:16:43,ASTRAL,2.27,6268.8,75.0,0.0,3,6193.8,15:00:32,72.73,2022-12-09T00:00:00.000000Z
MEAN_REVERSION,09:15:50,PNB,2.35,6457.0,-115.5,0.0,110,6572.5,15:10:39,-117.85,2022-12-13T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,TATAMOTORS,2.43,6689.6,-35.2,0.0,16,6724.8,11:17:14,-37.63,2022-12-13T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,HEROMOTOCO,2.03,5604.7,46.8,0.0,2,5557.9,14:23:51,44.77,2022-12-13T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,BANDHANBNK,2.47,6795.9,9.45,0.0,27,6786.45,15:10:39,6.98,2022-12-13T00:00:00.000000Z
MEAN_REVERSION,14:04:32,MCX,1.81,4987.8,3.75,0.0,3,4984.05,15:10:39,1.94,2022-12-14T00:00:00.000000Z
MEAN_REVERSION,09:15:53,PNB,2.34,6473.5,133.75,0.0,107,6339.75,15:10:39,131.41,2022-12-14T00:00:00.000000Z
MEAN_REVERSION,09:19:44,POLYCAB,2.16,5942.0,-55.9,0.0,2,5997.9,15:10:39,-58.06,2022-12-14T00:00:00.000000Z
MEAN_REVERSION,11:55:49,INDIGO,2.24,6156.9,-34.95,0.0,3,6191.85,15:10:40,-37.19,2022-12-20T00:00:00.000000Z
MEAN_REVERSION,09:54:55,INDIAMART,1.64,4522.9,-3.5,0.0,1,4526.4,15:10:40,-5.14,2022-12-20T00:00:00.000000Z
MEAN_REVERSION,14:30:03,ADANIENT,1.51,4142.0,-28.0,0.0,1,4170.0,15:10:40,-29.51,2022-12-20T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,AXISBANK,2.42,6687.28,158.03,0.0,7,6529.25,15:10:40,155.61,2022-12-21T00:00:00.000000Z
MEAN_REVERSION,09:15:46,BALRAMCHIN,2.23,6155.25,102.75,0.0,15,6052.5,15:10:41,100.52,2022-12-21T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,HCLTECH,2.27,6240.3,-5.1,0.0,6,6245.4,15:10:41,-7.37,2022-12-21T00:00:00.000000Z
MEAN_REVERSION,09:45:46,LALPATHLAB,1.78,4918.6,152.4,0.0,2,4766.2,15:10:39,150.62,2022-12-22T00:00:00.000000Z
MEAN_REVERSION,09:20:17,LUPIN,2.21,6068.0,-42.0,0.0,8,6110.0,15:10:40,-44.21,2022-12-22T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,SUNPHARMA,2.22,6136.2,71.1,0.0,6,6065.1,15:10:39,68.88,2022-12-22T00:00:00.000000Z
MEAN_REVERSION,09:16:10,GRANULES,2.32,6406.8,186.2,0.0,19,6220.6,15:10:40,183.88,2022-12-22T00:00:00.000000Z
MEAN_REVERSION,09:21:59,AUROPHARMA,2.32,6420.4,162.4,0.0,14,6258.0,15:10:40,160.08,2022-12-22T00:00:00.000000Z
MEAN_REVERSION,09:39:12,CIPLA,2.07,5706.5,91.5,0.0,5,5615.0,15:10:39,89.43,2022-12-22T00:00:00.000000Z
MEAN_REVERSION,09:27:43,GLENMARK,2.26,6244.0,130.2,0.0,14,6113.8,15:10:40,127.94,2022-12-22T00:00:00.000000Z
MEAN_REVERSION,09:43:11,APOLLOHOSP,1.74,4797.5,10.4,0.0,1,4787.1,15:10:39,8.66,2022-12-22T00:00:00.000000Z
MEAN_REVERSION,09:16:13,BHARATFORG,2.24,6190.8,82.6,0.0,7,6108.2,15:10:40,80.36,2022-12-27T00:00:00.000000Z
MEAN_REVERSION,13:56:42,SBIN,2.19,6026.0,18.0,0.0,10,6008.0,15:10:39,15.81,2022-12-27T00:00:00.000000Z
MEAN_REVERSION,09:16:29,RECLTD,2.34,6445.6,95.2,0.0,56,6350.4,15:10:40,92.86,2022-12-27T00:00:00.000000Z
MEAN_REVERSION,11:46:27,INTELLECT,2.26,6221.6,12.6,0.0,14,6209.0,15:10:39,10.34,2022-12-27T00:00:00.000000Z
MEAN_REVERSION,09:16:13,INDUSINDBK,2.19,6029.5,26.5,0.0,5,6003.0,15:10:40,24.31,2022-12-27T00:00:00.000000Z
MEAN_REVERSION,09:21:02,MOTHERSON,2.35,6443.6,-89.0,0.0,89,6532.6,15:10:40,-91.35,2022-12-27T00:00:00.000000Z
MEAN_REVERSION,09:16:22,SRF,1.69,4642.0,-8.5,0.0,2,4650.5,15:10:40,-10.19,2022-12-27T00:00:00.000000Z
MEAN_REVERSION,09:15:47,APOLLOTYRE,2.35,6456.0,0.0,0.0,20,6456.0,15:10:40,-2.35,2022-12-27T00:00:00.000000Z
MEAN_REVERSION,09:15:51,SHRIRAMFIN,1.98,5454.0,-27.0,0.0,4,5481.0,15:10:40,-28.98,2022-12-27T00:00:00.000000Z
MEAN_REVERSION,09:16:30,LICHSGFIN,2.25,6174.0,-33.25,0.0,15,6207.25,15:10:40,-35.5,2022-12-27T00:00:00.000000Z
MEAN_REVERSION,09:23:18,JINDALSTEL,2.32,6376.7,17.05,0.0,11,6359.65,15:10:40,14.73,2022-12-28T00:00:00.000000Z
MEAN_REVERSION,10:48:28,RBLBANK,2.35,6422.0,-193.8,0.0,38,6615.8,14:43:12,-196.15,2022-12-28T00:00:00.000000Z
MEAN_REVERSION,09:28:26,TVSMOTOR,2.32,6345.0,-153.3,0.0,6,6498.3,15:10:39,-155.62,2022-12-28T00:00:00.000000Z
MEAN_REVERSION,15:01:02,TVSMOTOR,1.99,5469.0,-53.38,0.0,5,5522.38,15:10:39,-55.37,2022-12-29T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,DRREDDY,1.55,4259.1,-2.9,0.0,1,4262.0,15:10:40,-4.45,2022-12-29T00:00:00.000000Z
MEAN_REVERSION,09:58:03,RBLBANK,2.35,6438.0,-86.95,0.0,37,6524.95,15:10:40,-89.3,2022-12-29T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,IOC,2.52,6938.75,-45.5,0.0,91,6984.25,11:03:26,-48.02,2022-12-30T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,MPHASIS,2.17,5964.6,-27.75,0.0,3,5992.35,11:34:28,-29.92,2022-12-30T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,BAJAJFINSV,2.25,6174.0,-52.8,0.0,4,6226.8,10:40:12,-55.05,2022-12-30T00:00:00.000000Z
MEAN_REVERSION,09:31:37,IBULHSGFIN,2.35,6486.2,143.5,0.0,41,6342.7,15:10:40,141.15,2022-12-30T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,VEDL,2.49,6858.5,66.0,0.0,22,6792.5,15:10:40,63.51,2022-12-30T00:00:00.000000Z
MEAN_REVERSION,14:11:05,FEDERALBNK,2.33,6412.4,6.9,0.0,46,6405.5,15:10:39,4.57,2022-12-30T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,TATASTEEL,2.53,6966.2,91.5,0.0,61,6874.7,13:59:38,88.97,2022-12-30T00:00:00.000000Z
MEAN_REVERSION,11:18:31,AMARAJABAT,2.3,6343.7,7.7,0.0,11,6336.0,15:10:39,5.4,2023-01-02T00:00:00.000000Z
MEAN_REVERSION,09:33:15,CANBK,2.32,6391.6,5.7,0.0,19,6385.9,15:10:39,3.38,2023-01-02T00:00:00.000000Z
MEAN_REVERSION,09:35:03,IDFCFIRSTB,2.37,6485.5,-196.2,0.0,109,6681.7,09:49:50,-198.57,2023-01-02T00:00:00.000000Z
MEAN_REVERSION,09:38:14,IDFC,2.35,6419.4,-195.0,0.0,78,6614.4,14:54:06,-197.35,2023-01-02T00:00:00.000000Z
MEAN_REVERSION,09:34:50,MANAPPURAM,2.36,6468.0,-104.5,0.0,55,6572.5,15:10:39,-106.86,2023-01-02T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,LICI,2.37,6510.15,-95.85,0.0,9,6606.0,15:10:40,-98.22,2023-01-03T00:00:00.000000Z
MEAN_REVERSION,14:41:14,IDFC,2.35,6467.6,30.4,0.0,76,6437.2,15:10:39,28.05,2023-01-03T00:00:00.000000Z
MEAN_REVERSION,11:29:40,NATIONALUM,2.33,6422.0,106.4,0.0,76,6315.6,15:10:40,104.07,2023-01-03T00:00:00.000000Z
MEAN_REVERSION,09:24:42,PERSISTENT,1.48,4070.3,17.4,0.0,1,4052.9,15:10:41,15.92,2023-01-03T00:00:00.000000Z
MEAN_REVERSION,09:18:28,RAIN,2.3,6342.0,63.0,0.0,35,6279.0,15:10:41,60.7,2023-01-03T00:00:00.000000Z
MEAN_REVERSION,11:33:01,TATASTEEL,2.35,6496.2,97.2,0.0,54,6399.0,15:10:39,94.85,2023-01-03T00:00:00.000000Z
MEAN_REVERSION,09:25:45,PFC,2.38,6497.3,-193.5,0.0,43,6690.8,09:58:08,-195.88,2023-01-03T00:00:00.000000Z
MEAN_REVERSION,09:21:51,HDFCLIFE,2.19,6022.0,26.0,0.0,10,5996.0,15:10:40,23.81,2023-01-04T00:00:00.000000Z
MEAN_REVERSION,09:17:30,MFSL,2.34,6440.4,6.75,0.0,9,6433.65,15:10:40,4.41,2023-01-04T00:00:00.000000Z
MEAN_REVERSION,09:33:00,ICICIPRULI,2.24,6171.1,62.4,0.0,13,6108.7,15:10:39,60.16,2023-01-04T00:00:00.000000Z
MEAN_REVERSION,09:43:36,BHEL,2.34,6466.2,74.1,0.0,78,6392.1,15:10:40,71.76,2023-01-06T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,ITC,2.44,6723.0,15.0,0.0,20,6708.0,15:10:40,12.56,2023-01-06T00:00:00.000000Z
MEAN_REVERSION,09:43:25,GODREJCP,2.35,6491.1,60.55,0.0,7,6430.55,15:10:40,58.2,2023-01-06T00:00:00.000000Z
MEAN_REVERSION,10:22:59,RBLBANK,2.32,6398.8,144.5,0.0,34,6254.3,15:10:40,142.18,2023-01-06T00:00:00.000000Z
MEAN_REVERSION,09:17:40,ABB,2.06,5672.2,-16.05,0.0,2,5688.25,15:10:40,-18.11,2023-01-06T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,TATAMOTORS,2.4,6608.0,-48.0,0.0,16,6656.0,12:14:58,-50.4,2023-01-10T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,HINDALCO,2.42,6659.8,-39.2,0.0,14,6699.0,12:30:18,-41.62,2023-01-10T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,HINDALCO,2.48,6818.7,-30.8,0.0,14,6849.5,14:25:10,-33.28,2023-01-11T00:00:00.000000Z
MEAN_REVERSION,09:17:43,HINDCOPPER,2.36,6494.8,-33.8,0.0,52,6528.6,15:10:39,-36.16,2023-01-11T00:00:00.000000Z
MEAN_REVERSION,09:34:27,MFSL,2.27,6197.6,-186.4,0.0,8,6384.0,10:36:31,-188.67,2023-01-11T00:00:00.000000Z
MEAN_REVERSION,09:17:47,TATAMOTORS,2.27,6249.0,-24.0,0.0,15,6273.0,15:10:39,-26.27,2023-01-11T00:00:00.000000Z
MEAN_REVERSION,10:13:51,MFSL,2.33,6424.0,60.8,0.0,8,6363.2,15:10:39,58.47,2023-01-12T00:00:00.000000Z
MEAN_REVERSION,09:25:37,CHOLAFIN,2.28,6245.1,-157.05,0.0,9,6402.15,15:10:39,-159.33,2023-01-13T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,BANKBARODA,2.51,6917.15,74.0,0.0,37,6843.15,12:40:59,71.49,2023-01-16T00:00:00.000000Z
MEAN_REVERSION,13:39:45,TECHM,2.28,6265.8,-7.5,0.0,6,6273.3,15:10:41,-9.78,2023-01-17T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,HCLTECH,2.44,6724.8,35.1,0.0,6,6689.7,15:10:39,32.66,2023-01-18T00:00:00.000000Z
MEAN_REVERSION,13:16:42,LT,1.63,4478.2,-57.3,0.0,2,4535.5,15:10:39,-58.93,2023-01-18T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,TATASTEEL,2.5,6876.8,-44.8,0.0,56,6921.6,10:40:43,-47.3,2023-01-19T00:00:00.000000Z
MEAN_REVERSION,09:41:09,MFSL,2.13,5860.4,-20.13,0.0,7,5880.53,15:10:40,-22.26,2023-01-19T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,UPL,2.43,6689.25,-32.4,0.0,9,6721.65,12:12:48,-34.83,2023-01-19T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,LT,2.47,6789.0,-40.2,0.0,3,6829.2,15:10:40,-42.67,2023-01-19T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,AXISBANK,2.36,6506.85,8.05,0.0,7,6498.8,15:10:40,5.69,2023-01-19T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,VEDL,2.49,6839.7,-98.7,0.0,21,6938.4,15:10:40,-101.19,2023-01-19T00:00:00.000000Z
MEAN_REVERSION,09:53:25,SAIL,2.33,6412.0,-45.5,0.0,70,6457.5,15:10:40,-47.83,2023-01-19T00:00:00.000000Z
MEAN_REVERSION,09:54:30,COALINDIA,2.3,6333.6,-25.2,0.0,28,6358.8,15:10:39,-27.5,2023-01-20T00:00:00.000000Z
MEAN_REVERSION,09:50:10,PERSISTENT,1.56,4297.6,-13.4,0.0,1,4311.0,15:10:40,-14.96,2023-01-20T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,GAIL,2.54,6979.35,-65.55,0.0,69,7044.9,12:04:31,-68.09,2023-01-23T00:00:00.000000Z
MEAN_REVERSION,09:15:58,COFORGE,1.51,4137.0,-126.85,0.0,1,4263.85,12:29:42,-128.36,2023-01-23T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,CIPLA,2.33,6422.1,53.4,0.0,6,6368.7,15:10:40,51.07,2023-01-24T00:00:00.000000Z
MEAN_REVERSION,09:15:47,BSOFT,2.33,6415.5,-5.25,0.0,21,6420.75,15:10:40,-7.58,2023-01-24T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,INFY,2.27,6244.2,35.1,0.0,4,6209.1,15:10:40,32.83,2023-01-24T00:00:00.000000Z
MEAN_REVERSION,09:16:40,COFORGE,1.59,4390.6,68.75,0.0,1,4321.85,15:10:40,67.16,2023-01-24T00:00:00.000000Z
MEAN_REVERSION,09:20:15,INTELLECT,2.36,6498.0,87.0,0.0,15,6411.0,15:10:40,84.64,2023-01-24T00:00:00.000000Z
MEAN_REVERSION,10:05:27,CANFINHOME,2.23,6110.5,-99.0,0.0,11,6209.5,15:10:40,-101.23,2023-01-24T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,SBIN,2.4,6613.2,70.4,0.0,11,6542.8,15:10:40,68.0,2023-01-24T00:00:00.000000Z
MEAN_REVERSION,09:23:53,BANDHANBNK,2.27,6267.5,50.0,0.0,25,6217.5,15:10:40,47.73,2023-01-24T00:00:00.000000Z
MEAN_REVERSION,09:17:44,PERSISTENT,1.67,4592.5,-0.5,0.0,1,4593.0,15:10:40,-2.17,2023-01-24T00:00:00.000000Z
MEAN_REVERSION,09:15:47,TATAMOTORS,2.32,6396.0,100.5,0.0,15,6295.5,15:10:39,98.18,2023-01-25T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,ITC,2.51,6899.0,-21.0,0.0,20,6920.0,15:10:40,-23.51,2023-01-27T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,TATAMOTORS,2.43,6666.75,-45.0,0.0,15,6711.75,10:30:28,-47.43,2023-01-27T00:00:00.000000Z
MEAN_REVERSION,09:19:17,TVSMOTOR,2.28,6277.2,-27.0,0.0,6,6304.2,15:10:41,-29.28,2023-01-27T00:00:00.000000Z
MEAN_REVERSION,09:24:26,TATAMOTORS,2.28,6295.8,84.0,0.0,14,6211.8,15:10:39,81.72,2023-01-30T00:00:00.000000Z
MEAN_REVERSION,13:19:30,FSL,2.36,6498.0,9.0,0.0,60,6489.0,15:10:39,6.64,2023-01-31T00:00:00.000000Z
MEAN_REVERSION,10:22:14,INTELLECT,2.22,6088.6,-68.6,0.0,14,6157.2,15:10:40,-70.82,2023-01-31T00:00:00.000000Z
MEAN_REVERSION,09:16:50,JKCEMENT,1.97,5407.0,-5.5,0.0,2,5412.5,15:10:40,-7.47,2023-01-31T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,BPCL,2.5,6891.0,36.0,0.0,20,6855.0,15:10:40,33.5,2023-01-31T00:00:00.000000Z
MEAN_REVERSION,09:31:13,VOLTAS,2.29,6286.4,-116.8,0.0,8,6403.2,15:10:40,-119.09,2023-01-31T00:00:00.000000Z
MEAN_REVERSION,09:15:47,ASTRAL,2.25,6238.2,273.15,0.0,3,5965.05,15:03:04,270.9,2023-02-01T00:00:00.000000Z
MEAN_REVERSION,09:19:09,POLYCAB,2.15,5918.6,-23.5,0.0,2,5942.1,15:03:03,-25.65,2023-02-01T00:00:00.000000Z
MEAN_REVERSION,09:16:05,TATAPOWER,2.32,6453.0,387.0,0.0,30,6066.0,14:45:50,384.68,2023-02-01T00:00:00.000000Z
MEAN_REVERSION,09:16:23,LICHSGFIN,2.33,6480.0,388.8,0.0,16,6091.2,14:45:59,386.47,2023-02-01T00:00:00.000000Z
MEAN_REVERSION,09:44:13,COROMANDEL,2.3,6333.6,46.55,0.0,7,6287.05,15:03:02,44.25,2023-02-01T00:00:00.000000Z
MEAN_REVERSION,09:20:26,CHAMBLFERT,2.28,6344.0,380.0,0.0,20,5964.0,14:22:39,377.72,2023-02-01T00:00:00.000000Z
MEAN_REVERSION,09:17:33,VOLTAS,2.34,6476.0,134.4,0.0,8,6341.6,15:03:03,132.06,2023-02-01T00:00:00.000000Z
MEAN_REVERSION,11:36:54,CANFINHOME,2.26,6300.8,378.4,0.0,11,5922.4,14:48:27,376.14,2023-02-01T00:00:00.000000Z
MEAN_REVERSION,09:24:00,CHOLAFIN,2.22,6076.0,-122.0,0.0,8,6198.0,15:10:40,-124.22,2023-02-02T00:00:00.000000Z
MEAN_REVERSION,09:26:55,DIXON,2.05,5662.0,114.0,0.0,2,5548.0,15:10:39,111.95,2023-02-02T00:00:00.000000Z
MEAN_REVERSION,09:15:54,LTTS,1.26,3480.5,28.6,0.0,1,3451.9,15:10:40,27.34,2023-02-03T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,INDUSINDBK,2.42,6690.15,129.0,0.0,6,6561.15,11:24:54,126.58,2023-02-03T00:00:00.000000Z
MEAN_REVERSION,09:35:28,FSL,2.35,6429.6,-193.8,0.0,57,6623.4,14:55:59,-196.15,2023-02-03T00:00:00.000000Z
MEAN_REVERSION,09:17:11,BRITANNIA,1.68,4632.9,1.9,0.0,1,4631.0,15:10:40,0.22,2023-02-03T00:00:00.000000Z
MEAN_REVERSION,09:18:25,ASHOKLEY,2.35,6455.4,-8.4,0.0,42,6463.8,15:10:39,-10.75,2023-02-03T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:19,SBIN,2.51,6892.6,-75.4,0.0,13,6968.0,13:40:43,-77.91,2023-02-03T00:00:00.000000Z
MEAN_REVERSION,09:18:40,IDFC,2.34,6465.6,104.4,0.0,72,6361.2,15:10:39,102.06,2023-02-03T00:00:00.000000Z
MEAN_REVERSION,09:23:02,SIEMENS,2.23,6129.6,-26.5,0.0,2,6156.1,15:10:40,-28.73,2023-02-06T00:00:00.000000Z
MEAN_REVERSION,09:45:56,DALBHARAT,2.06,5660.4,-3.9,0.0,3,5664.3,15:10:39,-5.96,2023-02-06T00:00:00.000000Z
MEAN_REVERSION,09:21:11,CANBK,2.27,6276.9,87.15,0.0,21,6189.75,15:10:40,84.88,2023-02-06T00:00:00.000000Z
MEAN_REVERSION,12:21:12,BERGEPAINT,2.26,6208.4,2.2,0.0,11,6206.2,15:10:39,-0.06,2023-02-06T00:00:00.000000Z
MEAN_REVERSION,09:15:47,BANKBARODA,2.37,6501.3,-54.6,0.0,39,6555.9,15:10:40,-56.97,2023-02-06T00:00:00.000000Z
MEAN_REVERSION,11:15:53,ACC,2.12,5817.6,-94.8,0.0,3,5912.4,15:10:39,-96.92,2023-02-06T00:00:00.000000Z
MEAN_REVERSION,09:28:56,FSL,2.35,6468.0,-11.0,0.0,55,6479.0,15:10:40,-13.35,2023-02-06T00:00:00.000000Z
MEAN_REVERSION,09:37:11,RBLBANK,2.33,6427.2,46.8,0.0,39,6380.4,15:10:40,44.47,2023-02-07T00:00:00.000000Z
MEAN_REVERSION,09:19:09,ZYDUSLIFE,2.24,6158.1,-71.5,0.0,13,6229.6,15:10:40,-73.74,2023-02-07T00:00:00.000000Z
MEAN_REVERSION,12:02:24,ABB,2.16,5918.6,-123.3,0.0,2,6041.9,15:10:39,-125.46,2023-02-07T00:00:00.000000Z
MEAN_REVERSION,09:47:28,MOTHERSON,2.34,6423.3,-81.0,0.0,81,6504.3,15:10:40,-83.34,2023-02-07T00:00:00.000000Z
MEAN_REVERSION,10:40:32,TATACHEM,2.22,6103.8,-87.3,0.0,6,6191.1,15:10:40,-89.52,2023-02-07T00:00:00.000000Z
MEAN_REVERSION,09:18:16,ABB,2.23,6124.6,-44.3,0.0,2,6168.9,15:10:40,-46.53,2023-02-08T00:00:00.000000Z
MEAN_REVERSION,09:15:47,ADANIENT,2.09,5727.0,-165.0,0.0,3,5892.0,09:27:36,-167.09,2023-02-08T00:00:00.000000Z
MEAN_REVERSION,09:18:09,NAVINFLUOR,1.56,4315.7,136.7,0.0,1,4179.0,15:10:40,135.14,2023-02-08T00:00:00.000000Z
MEAN_REVERSION,09:23:15,PETRONET,2.35,6443.8,-75.4,0.0,29,6519.2,15:10:39,-77.75,2023-02-08T00:00:00.000000Z
MEAN_REVERSION,09:23:36,INTELLECT,2.27,6220.2,-186.2,0.0,14,6406.4,12:35:37,-188.47,2023-02-08T00:00:00.000000Z
MEAN_REVERSION,09:16:31,AUROPHARMA,2.28,6307.0,137.2,0.0,14,6169.8,15:10:40,134.92,2023-02-09T00:00:00.000000Z
MEAN_REVERSION,09:16:32,ALKEM,2.34,6427.2,-34.8,0.0,2,6462.0,15:10:40,-37.14,2023-02-09T00:00:00.000000Z
MEAN_REVERSION,10:55:52,LUPIN,2.27,6264.8,69.2,0.0,8,6195.6,15:10:40,66.93,2023-02-09T00:00:00.000000Z
MEAN_REVERSION,09:33:23,DALBHARAT,2.1,5790.3,3.0,0.0,3,5787.3,15:10:40,0.9,2023-02-09T00:00:00.000000Z
MEAN_REVERSION,13:58:49,INTELLECT,2.21,6095.7,50.7,0.0,13,6045.0,15:10:40,48.49,2023-02-09T00:00:00.000000Z
MEAN_REVERSION,10:55:35,LTTS,1.31,3590.0,-25.0,0.0,1,3615.0,15:10:40,-26.31,2023-02-09T00:00:00.000000Z
MEAN_REVERSION,11:24:57,RAMCOCEM,2.14,5906.4,106.8,0.0,8,5799.6,15:10:40,104.66,2023-02-09T00:00:00.000000Z
MEAN_REVERSION,09:20:54,CUMMINSIND,2.32,6374.4,-21.4,0.0,4,6395.8,15:10:40,-23.72,2023-02-10T00:00:00.000000Z
INTRADAY_GAP_UP,10:15:18,LICI,2.5,6886.0,50.33,0.0,11,6835.67,15:10:40,47.83,2023-02-10T00:00:00.000000Z
